category,resolved_by,issue,record_type,record_id,venue_name,operator,what_the_pipeline_produced,source,snippet
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article mentions Michigan terminated a 3-year $145M contract with Aramark Correctional Services after scrutiny for lack of cleanliness, unapproved menu substitutions and other issues. This is a state prison food service contract, not a stadium/arena/convention center. No matching venue in candidate list. The article says termination was in 2014, about a year after the company was hired. This is a prison food contract, likely outside scope of stadium/arena tracking.",event,ev_a2fe2aa2e307ca2c,Michigan,Aramark Correctional Services,violation on ? (confidence 0.75),"|Morning Sentinel; Waterville, Me. | 2016-10-25",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article mentions NCH signed a contract with Sodexo in 2012 for food service and housekeeping departments, involving 224 employees. NCH Healthcare System is a hospital system in Collier County, FL — not a stadium, arena, or convention center. No candidate venue matches. This is a healthcare facility, not a sports/entertainment venue, so it may be out of scope for the venue spine.",event,ev_0cb9308519ad8486,NCH Healthcare System,Sodexo,won on 2012-01-01 (confidence 0.75),"|Fort Myers News-Press (1931-); Fort Myers, Florida | 2016-08-27","Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article refers to 'the university' without naming it explicitly. Source title says 'universitys dining contractor' but doesn't name the university. References to Leo's, O'Donovan Hall, and COO Christopher Augostini suggest Georgetown University, but this is not stated in the body text. No candidate venue matches. The announcement was made via email on a Tuesday; source_date is 2016-11-09 which is a Wednesday, so the announcement was likely Nov 8. Yearlong bid process between Aramark and Sodexo ended with Aramark retaining the contract for 10 more years.",event,ev_3e9dcb397dbe5cb5,the university,Aramark,renewed on 2016-11-01 (confidence 0.75),|MENA Report; Camden | 2016-11-09,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article refers to SMSU (Southwest State University, Marshall, MN) — not University of Minnesota. No matching venue_id in candidates. The switch from Aramark to Chartwells is described as having already occurred but no date is given.",event,ev_d43a44138dcf3ec5,SMSU campus,Compass,won on ? (confidence 0.8),|University Wire; Carlsbad | 2016-09-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article reports $2M+ in penalties for unauthorized meal substitutions, delays, inadequate staffing, and sanitation violations since Trinity began providing meals in Sept 2015. No matching venue_id; this is a state prison system, not a stadium/arena/convention center. Operator not on known crosswalk.",event,ev_cd58e0f13974709c,Michigan Department of Corrections,Trinity Services Group,violation on ? (confidence 0.75),|Crain's Detroit Business; Detroit | 2017-01-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article reports Aramark served moldy bagels to four students at Neil Armstrong Elementary on Monday (2016-11-07). This is a food safety violation at a school, not a stadium/arena/convention center venue. No matching venue in candidate list. Venue is an elementary school, outside the typical scope of stadium/arena tracking.",event,ev_f6b78a138640f421,Neil Armstrong Elementary,Aramark,violation on 2016-11-07 (confidence 0.75),|TCA Regional News; Chicago | 2016-11-10,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article reports Lafayette General Health transitioning its outsourced Environmental Services Department (EVS) back in-house on Dec. 12, 2016, ending an Aramark EVS contract. This is environmental services, not food-service concessions, but it is an outsourced services contract being brought in-house. No candidate venue matches a hospital; venue_id set to null. Reviewer should confirm whether EVS contracts are in scope for this dataset.",event,ev_1a353a09bbc49880,Lafayette General Health,Aramark,self_op on 2016-12-12 (confidence 0.85),"|The Daily Advertiser; Lafayette, La. | 2016-10-11",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article reports Michigan and Aramark 'agreed to end their $145 million, three-year contract 18 months early' in 2015. This is a prison system, not a stadium/arena/convention center — likely out of scope. No matching venue_id. Date is approximate (article says 'in 2015'). Reported secondhand via Detroit Free Press.",event,ev_8919c20ab2a949d0,Michigan Department of Corrections,Aramark,lost on 2015-01-01 (confidence 0.5),"|News Sentinel; Knoxville, Tenn. | 2016-08-05",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article reports Michigan and Aramark agreed to end their $145M three-year contract 18 months early in 2015. This is a prison food service contract, not a stadium/arena/convention center. No matching venue_id. Contract ended early by mutual agreement after numerous problems.",event,ev_a3d71eba3519a8d3,MDOC facilities,Aramark,lost on 2015-01-01 (confidence 0.75),|The Tennessean (1972-); Nashville | 2016-08-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",Article reports UK and Aramark are redefining 'local food' in campus dining to exclude soda and ice from local food metrics. This is a policy/initiative change in the existing Aramark dining contract. No candidate venue matches the University of Kentucky campus dining facilities.,event,ev_2ef8f5b5be238d64,UK,Aramark,initiative on 2016-09-01 (confidence 0.82),|The Courier-Journal (1923-); Louisville | 2016-09-21,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'Earlier this year, the University of Maine System awarded its new dining service contract to Sodexo.' No candidate venue matched. Date is approximate — 'earlier this year' relative to Oct 2016 publication. This covers UMaine System campuses broadly, not a single venue.",event,ev_e3f304b01ecabdf4,University of Maine System,Sodexo,won on 2016-01-01 (confidence 0.85),"|Portland Press Herald; Portland, Me. | 2016-10-23",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'Earlier this year, the University of Maine System awarded its new dining service contract to Sodexo.' No venue_id match — this is a university dining contract across multiple campuses, not a single venue. Date is 'earlier this year' (2016), precision set to year.",event,ev_c879640f6f86d456,University of Maine System,Sodexo,won on 2016-01-01 (confidence 0.85),"|Portland Press Herald; Portland, Me. | 2016-10-23",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'In the fall of 2017 Vassar is switching food service providers from Aramark to Bon Appétit,' per a Dean's email announcing the decision. No candidate venue matches Vassar College. Date is 'fall of 2017' so approximate.",event,ev_9f03a8a9bbee074c,the Deece,Compass,won on 2017-01-01 (confidence 0.85),|University Wire; Carlsbad | 2016-11-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'In the fall of 2017 Vassar is switching food service providers from Aramark to Bon Appétit.' This is presented as a decided transition per an April 5 school-wide email from the Dean, not a pending decision. No candidate venue matches Vassar College / the Deece / ACDC. Date is 'fall of 2017' so approximate.",event,ev_2e613f83a9ed12fe,the Deece,Aramark,lost on 2017-01-01 (confidence 0.85),|University Wire; Carlsbad | 2016-11-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'Minnesota has brought its food service provision back in-house after years of outsourcing to the private sector.' This applies to the Minnesota corrections system broadly, not necessarily Ramsey County specifically (Ramsey is a county jail, not a state prison). No date given for when in-house transition occurred. No venue_id match. This is a correctional facility, not a stadium/arena/convention center — may be out of scope.",event,ev_8521b7769abe3a18,Ramsey County correctional facility,Minnesota,self_op on ? (confidence 0.55),|The Guardian (Online); London (UK) | 2016-09-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'St. Cloud State vendor contract with Sodexo...was not renewed effective July 1.' No matching venue in candidate list. The venue is St. Cloud State University, not University of Minnesota.",event,ev_5930aa3e2caa1e8e,St. Cloud State University,Sodexo,lost on 2016-07-01 (confidence 0.85),"|St. Cloud Times (1988-); St Cloud, Minnesota | 2016-07-31","Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'previously, Aramark held the contract' — lost to Sodexo earlier in 2016. No candidate venue matched. Date is approximate.",event,ev_a6774d5494232339,University of Maine System,Aramark,lost on 2016-01-01 (confidence 0.85),"|Portland Press Herald; Portland, Me. | 2016-10-23",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'the department plans to award' and 'expected start date' of Oct 1 2016 — contract not yet finalized at publication. However, headline says 'State hires Aramark'. The contract is described as planned/expected, not yet signed. Venue is a prison system, not a stadium/arena/convention center — may be out of scope. No matching venue_id.",event,ev_8745d01a1fc37af0,Tennessee Department of Correction,Aramark,won on 2016-10-01 (confidence 0.55),"|News Sentinel; Knoxville, Tenn. | 2016-08-05",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'the following month' (October) Temple announced Aramark would take over with a 15-year contract. No specific venue named—this is university-wide food service (dining), not a specific stadium/arena contract. No candidate venue matches university dining. Venue ID left null.",event,ev_7540d3607e1095f3,Temple,Aramark,won on 2016-10-01 (confidence 0.85),|University Wire; Carlsbad | 2016-12-29,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction","Article says 'the new St. Cloud State vendor, Chartwells' replaced Sodexo effective July 1. No matching venue in candidate list. Sub-brand Chartwells is a division of Compass.",event,ev_a4e419c71e0ebe9b,St. Cloud State University,Compass,won on 2016-07-01 (confidence 0.85),"|St. Cloud Times (1988-); St Cloud, Minnesota | 2016-07-31","Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
